arr,dep
6.666666666666667,4.0
-13.0,0.7
-8.0,3.5833333333333335
-4.571428571428571,2.0
-6.0,3.5
-2.375,0.8
-10.333333333333334,-1.8
-0.5714285714285714,11.727272727272727
-9.25,8.0
-3.6363636363636362,7.0
-4.285714285714286,0.0
-10.125,0.0
-4.714285714285714,0.0
-5.25,0.0
0.0,-3.5384615384615383
0.0,-4.5
-30.0,-4.0
-0.75,-1.6666666666666667
-11.8,-2.4285714285714284
-16.555555555555557,-3.3076923076923075
-12.75,-1.0
-6.75,-0.8333333333333334
-2.7777777777777777,6.666666666666667
-8.875,6.142857142857143
1.375,-0.3333333333333333
3.5714285714285716,-1.6
-5.5,12.25
-5.090909090909091,3.9
3.2857142857142856,4.0
9.0,0.2
-10.428571428571429,-1.75
-7.5,7.0
12.5,13.333333333333334
-4.4,2.5
-10.5,-2.5
-1.0,-5.666666666666667
-5.857142857142857,8.9
3.8333333333333335,3.6
-15.2,7.583333333333333
7.0,19.916666666666668
-8.0,-1.0
5.2,14.5
0.6,13.666666666666666
8.666666666666666,14.583333333333334
11.7,26.0
-3.625,0.0
-13.666666666666666,0.0
7.909090909090909,0.0
-8.5,0.0
18.0,0.0
0.0,-5.461538461538462
0.0,-6.666666666666667
0.0,1.7
-16.75,-1.3333333333333333
-8.2,3.142857142857143
-12.777777777777779,-0.23076923076923078
-14.0,-5.0
-13.875,-4.333333333333333
-4.777777777777778,11.066666666666666
9.571428571428571,10.625
-6.125,-5.777777777777778
-12.714285714285714,-4.0
-3.5,-6.4
-4.75,-1.0
-9.166666666666666,-4.75
-2.125,-6.6
-16.5,-2.0
-13.25,-5.166666666666667
-12.142857142857142,5.9
-11.4,-1.5
-8.5,-4.0
-17.875,-0.6666666666666666
-4.125,6.0
-8.0,2.7142857142857144
-13.4,-5.6923076923076925
-3.4,8.0
-10.4,0.6666666666666666
-6.909090909090909,14.25
-11.666666666666666,-2.6666666666666665
5.888888888888889,10.0
-7.1,1.0
-6.666666666666667,0.0
-5.333333333333333,0.0
-7.7272727272727275,0.0
-11.0,0.0
-10.0,0.0
0.0,-3.7222222222222223
0.0,-6.25
-31.0,-1.7142857142857142
-9.0,-4.8
-6.428571428571429,-0.9333333333333333
-11.333333333333334,1.1666666666666667
-7.375,-3.5
-11.272727272727273,-2.4285714285714284
-5.7272727272727275,0.15384615384615385
-6.4,-3.2222222222222223
-7.25,0.2222222222222222
-12.428571428571429,1.6666666666666667
-2.75,-2.8333333333333335
-8.909090909090908,-6.0
-8.88888888888889,6.2
-2.4285714285714284,-0.25
-9.714285714285714,-1.75
0.09090909090909091,-0.75
-18.666666666666668,5.666666666666667
-2.1666666666666665,15.0
-2.8333333333333335,9.0
-10.375,2.4285714285714284
4.5,7.8
0.75,3.0
-7.444444444444445,1.2
11.5,9.4
-10.0,14.8
-1.5,3.4545454545454546
2.625,9.6
-4.875,18.25
1.4166666666666667,14.666666666666666
10.076923076923077,22.0
10.375,0.0
-1.8888888888888888,0.0
-4.285714285714286,0.0
6.75,0.0
0.0,2.3684210526315788
0.0,15.6
-23.0,13.75
-2.0,16.0
-1.8571428571428572,6.266666666666667
-6.6,-1.8
13.375,-3.0
0.1,3.4285714285714284
5.454545454545454,3.5833333333333335
2.0,14.5
-10.714285714285714,11.666666666666666
-3.2857142857142856,2.2
-0.75,-4.857142857142857
0.5,-2.75
4.4,18.6
-9.2,0.25
-8.285714285714286,0.42857142857142855
11.818181818181818,12.333333333333334
-14.5,-0.3333333333333333
-2.1666666666666665,16.77777777777778
3.0,21.5
-6.0,3.142857142857143
-1.6666666666666667,6.333333333333333
5.25,2.7
4.625,0.36363636363636365
10.142857142857142,9.222222222222221
-1.6666666666666667,9.0
-4.125,2.111111111111111
4.7,11.2
-2.5714285714285716,10.1
-7.0,23.0
0.3333333333333333,5.0
-1.4285714285714286,0.0
-7.571428571428571,0.0
3.5,0.0
5.75,0.0
0.0,2.8666666666666667
0.0,1.0
-0.5,5.8
-9.0,11.23076923076923
-12.0,4.4
-9.428571428571429,5.166666666666667
4.0,8.333333333333334
-7.875,10.083333333333334
-4.909090909090909,5.875
5.625,-2.8
-14.0,-0.6666666666666666
-5.8,-1.75
2.111111111111111,0.75
-2.4444444444444446,-6.333333333333333
-6.333333333333333,7.6
-4.666666666666667,16.333333333333332
-11.714285714285714,-0.8333333333333334
-14.428571428571429,5.4
-3.8,10.4
4.75,20.0
-14.0,4.0
-3.857142857142857,9.222222222222221
8.875,12.666666666666666
5.666666666666667,4.555555555555555
9.857142857142858,8.75
14.5,15.6
3.6,2.0
-4.714285714285714,23.875
1.6,12.333333333333334
-1.0,-8.0
1.25,0.0
-2.0,0.0
20.2,0.0
4.25,0.0
3.75,0.0
0.0,0.0
0.0,-1.6470588235294117
0.0,-2.142857142857143
0.0,0.2727272727272727
-2.5,-5.5
-12.0,-4.0
-8.333333333333334,0.16666666666666666
-2.6666666666666665,-2.0
-13.166666666666666,-1.4285714285714286
-13.166666666666666,6.285714285714286
-5.0,15.5
-14.222222222222221,9.692307692307692
-3.125,9.0
9.5,8.333333333333334
-3.8333333333333335,-2.75
14.666666666666666,6.2
2.1,1.0
9.6,-4.0
6.090909090909091,3.25
-16.5,7.25
-4.5,16.09090909090909
-13.4,22.0
-3.6666666666666665,8.875
10.555555555555555,18.6
10.875,7.666666666666667
7.5,15.181818181818182
14.0,7.5
15.5,8.285714285714286
1.7333333333333334,10.846153846153847
9.6,13.625
10.846153846153847,16.333333333333332
-6.833333333333333,5.0
8.0,12.333333333333334
16.0,0.0
-3.4,0.0
2.75,0.0
4.0,0.0
0.0,-0.15789473684210525
0.0,11.2
-21.0,0.5
5.0,3.0
-12.857142857142858,-0.3333333333333333
-5.9,-4.6
-12.875,-4.666666666666667
-10.0,-2.857142857142857
-9.0,4.846153846153846
-17.5,4.090909090909091
-9.285714285714286,3.875
-7.0,4.8
-14.5,7.0
-13.545454545454545,-5.25
-2.1,-1.0
-5.6,-3.375
-12.428571428571429,-2.0
-2.8,2.1666666666666665
-9.5,-0.6666666666666666
-8.0,4.7
-19.166666666666668,13.5
-1.1428571428571428,-5.285714285714286
-16.666666666666668,-0.6
-13.25,-2.2
-6.125,-0.6666666666666666
-1.7142857142857142,0.75
-19.0,8.625
-7.375,7.3
-5.111111111111111,6.6
1.2857142857142858,13.833333333333334
-7.25,6.333333333333333
-6.545454545454546,20.0
-0.25,0.0
6.375,0.0
-1.1428571428571428,0.0
-1.5,0.0
0.0,-2.8333333333333335
0.0,-4.0
-25.0,-4.6
-11.0,7.0
-15.0,0.2857142857142857
-18.333333333333332,-0.5333333333333333
-19.666666666666668,-5.0
-4.625,-0.5
-16.11111111111111,6.071428571428571
-8.222222222222221,4.125
-16.125,-2.8
-2.857142857142857,-0.6
-5.0,12.0
-10.545454545454545,8.727272727272727
-9.333333333333334,9.4
5.375,-2.5
-4.0,-5.75
-5.444444444444445,-2.2857142857142856
6.571428571428571,21.555555555555557
9.75,7.25
8.5,3.6666666666666665
-0.375,-4.5
1.5714285714285714,8.727272727272727
9.5,1.1666666666666667
-9.666666666666666,7.181818181818182
2.6666666666666665,17.153846153846153
3.4285714285714284,-1.0
9.636363636363637,6.8
0.2,-3.0
-3.7777777777777777,17.307692307692307
5.166666666666667,20.0
5.333333333333333,0.0
4.571428571428571,0.0
-3.1,0.0
-3.5,0.0
15.0,0.0
0.0,-5.75
0.0,3.0
0.0,-7.222222222222222
-13.0,-2.5
-11.6,0.7142857142857143
-14.88888888888889,-0.2857142857142857
-19.0,-6.666666666666667
-11.375,6.5
-10.555555555555555,4.785714285714286
-10.5,-1.8888888888888888
-21.0,-3.5454545454545454
-1.25,1.8
-4.75,6.0
-12.0,-2.5454545454545454
-10.6,1.25
-3.7777777777777777,-5.0
-6.222222222222222,-4.25
-10.777777777777779,-2.5
-5.75,5.555555555555555
0.0,-4.25
-2.5,15.0
-11.875,-7.0
-14.0,5.454545454545454
-8.6,6.333333333333333
-7.833333333333333,3.3333333333333335
-4.666666666666667,8.5
-6.714285714285714,1.8333333333333333
0.4166666666666667,2.0
6.0,17.333333333333332
9.714285714285714,10.428571428571429
-2.4545454545454546,15.0
5.1,0.0
3.0,0.0
1.3,0.0
1.3333333333333333,0.0
6.0,0.0
0.0,-3.1363636363636362
0.0,-2.0
-14.0,-4.615384615384615
2.3333333333333335,-1.2
-13.166666666666666,-3.6666666666666665
-8.6,-5.333333333333333
-11.222222222222221,0.5
-10.916666666666666,9.8
-13.1,10.571428571428571
-16.875,3.125
-10.75,-4.5
2.6666666666666665,1.1666666666666667
-0.75,11.166666666666666
3.2857142857142856,0.5454545454545454
-14.0,18.0
-5.444444444444445,4.875
-9.375,0.0
-0.7142857142857143,2.142857142857143
-2.0,9.333333333333334
-11.5,16.714285714285715
3.3333333333333335,4.571428571428571
-11.875,17.142857142857142
2.6666666666666665,11.333333333333334
0.5454545454545454,4.0
1.5714285714285714,2.3333333333333335
30.0,8.125
16.5,5.769230769230769
-3.888888888888889,4.3
12.666666666666666,15.0
11.25,15.0
-9.666666666666666,18.3
-2.0625,8.0
8.0,0.0
11.0,0.0
10.545454545454545,0.0
-5.8,0.0
0.0,-1.9
0.0,-3.2
-34.0,0.8461538461538461
-7.5,1.3636363636363635
-6.0,-1.5555555555555556
-7.6,-4.4
-4.888888888888889,1.5
-12.272727272727273,1.3571428571428572
-3.0,5.428571428571429
-14.777777777777779,1.0
-6.0,-1.5555555555555556
-10.333333333333334,6.5
-0.18181818181818182,8.833333333333334
-2.142857142857143,8.5
-7.2,0.0
1.5714285714285714,8.333333333333334
5.625,22.333333333333332
8.625,10.5
7.833333333333333,19.0
-2.0,9.0
8.0,14.0
7.25,10.714285714285714
8.2,22.0
21.5,13.875
2.2857142857142856,2.875
4.5,20.75
6.333333333333333,11.833333333333334
18.0,11.142857142857142
22.5,11.0
6.8,21.0
1.0,23.625
5.933333333333334,30.0
22.714285714285715,0.0
4.571428571428571,0.0
15.25,0.0
30.0,0.0
0.0,5.142857142857143
0.0,6.0
2.3333333333333335,6.7
4.75,10.23076923076923
2.6,5.166666666666667
1.25,7.166666666666667
4.7,3.6
-1.5,9.5
-1.5,-2.3333333333333335
-5.4,4.0
3.0,11.88888888888889
-0.5,7.4
-2.5555555555555554,10.75
3.2,1.6
-16.5,16.857142857142858
7.2,11.0
3.8,3.0
8.714285714285714,7.333333333333333
10.777777777777779,6.25
5.5,7.6
8.25,20.25
11.666666666666666,10.625
-0.5714285714285714,10.5
-3.75,16.333333333333332
15.6,18.571428571428573
2.75,22.11111111111111
6.2,17.666666666666668
15.25,4.666666666666667
13.666666666666666,18.5
23.0,20.333333333333332
19.5,0.0
14.0,0.0
22.0,0.0
29.0,0.0
-13.333333333333334,0.0
0.0,0.0
0.0,3.3333333333333335
0.0,11.25
0.0,6.090909090909091
-9.5,8.666666666666666
-6.2,1.3333333333333333
-4.5,2.857142857142857
-6.6,4.0
-4.777777777777778,1.6666666666666667
-3.9,7.8
2.888888888888889,6.090909090909091
-0.6,-0.5
0.14285714285714285,-3.3333333333333335
-11.0,13.333333333333334
-1.5,4.444444444444445
-3.4,14.4
-6.5,1.8
1.125,2.0
-2.0,-0.5
1.3333333333333333,18.5
-9.75,9.777777777777779
4.5,17.0
-1.4,9.875
-0.5,20.3
2.375,5.333333333333333
12.0,10.857142857142858
6.8,18.333333333333332
9.75,11.625
8.714285714285714,6.916666666666667
9.6,15.222222222222221
8.25,29.5
10.166666666666666,-8.0
8.555555555555555,24.214285714285715
1.9,0.0
14.625,0.0
14.083333333333334,0.0
15.0,0.0
0.0,4.315789473684211
0.0,13.75
-3.0,0.9230769230769231
0.0,8.666666666666666
-1.1666666666666667,6.333333333333333
-2.125,-4.0
-8.375,5.25
-3.9,9.090909090909092
8.4,1.4285714285714286
-2.4285714285714284,-1.5
-7.285714285714286,-5.428571428571429
11.0,22.6
-2.875,5.125
-4.714285714285714,10.555555555555555
-0.6666666666666666,18.0
-1.5714285714285714,6.875
5.111111111111111,-0.5
1.6,16.6
8.166666666666666,27.0
8.25,10.571428571428571
4.6,17.0
6.142857142857143,10.625
6.714285714285714,15.0
18.125,4.25
17.5,10.8
1.6666666666666667,20.125
-5.0,17.916666666666668
16.0,9.555555555555555
15.5,23.166666666666668
16.75,24.0
-0.5714285714285714,27.666666666666668
9.428571428571429,30.0
17.875,0.0
15.285714285714286,0.0
18.818181818181817,0.0
30.0,0.0
0.0,1.0714285714285714
0.0,3.6
-4.0,2.6666666666666665
1.6666666666666667,3.5
-4.4,0.6666666666666666
-1.3333333333333333,3.4
-3.6,-0.4
-5.0,11.714285714285714
-7.1,7.857142857142857
-13.857142857142858,7.5
1.4285714285714286,2.75
2.6,16.25
-4.454545454545454,7.857142857142857
-3.0,6.777777777777778
7.142857142857143,10.0
3.5,0.8888888888888888
0.2,-5.0
0.7142857142857143,5.6
1.3333333333333333,13.4
-0.25,6.0
-4.833333333333333,6.0
-11.428571428571429,3.5
-8.5,10.25
4.5,9.666666666666666
11.166666666666666,2.5
1.0,9.285714285714286
3.0,12.0
8.666666666666666,10.25
12.0,13.166666666666666
12.714285714285714,13.333333333333334
-4.75,23.285714285714285
12.2,13.5
2.3333333333333335,0.0
11.25,0.0
7.222222222222222,0.0
19.666666666666668,0.0
0.0,-2.8666666666666667
0.0,-3.2
-18.0,0.6666666666666666
10.75,8.0
-6.2,4.222222222222222
-11.333333333333334,6.2
-3.9,2.0
-5.0,2.857142857142857
1.7,3.7142857142857144
-2.142857142857143,-0.14285714285714285
-4.428571428571429,-3.909090909090909
-0.6,5.75
-4.2727272727272725,0.42857142857142855
-1.5,7.888888888888889
-4.0,-9.0
-8.333333333333334,3.7777777777777777
-11.8,-5.0
-4.285714285714286,6.8
-1.1666666666666667,2.6
9.0,6.4
1.3333333333333333,4.5
-15.285714285714286,8.285714285714286
-2.3333333333333335,11.5
-1.1428571428571428,4.875
7.666666666666667,-4.333333333333333
-8.0,4.5
-5.333333333333333,16.545454545454547
2.8,14.5
3.3333333333333335,7.2
-2.3333333333333335,14.0
-9.0,18.833333333333332
11.818181818181818,1.5
5.833333333333333,0.0
6.2,0.0
10.5,0.0
-9.666666666666666,0.0
0.0,-3.5238095238095237
0.0,-0.4
-18.0,0.35714285714285715
0.0,4.8
-7.0,-1.0
-0.875,-1.1666666666666667
-9.545454545454545,-3.75
-8.692307692307692,9.0
-8.3,-1.7142857142857142
-10.142857142857142,-6.166666666666667
0.3333333333333333,-3.0
1.8,7.25
1.75,5.0
-9.0,7.666666666666667
-11.166666666666666,3.0
-8.833333333333334,0.7777777777777778
-4.333333333333333,-8.0
0.3333333333333333,-0.16666666666666666
10.0,8.5
0.25,1.0
-4.5,4.571428571428571
-11.25,5.428571428571429
-5.857142857142857,4.333333333333333
2.9,2.888888888888889
-4.428571428571429,4.222222222222222
-8.5,14.25
-4.0,7.0
3.7777777777777777,7.1
8.857142857142858,0.16666666666666666
3.875,25.0
-1.1666666666666667,10.0
4.375,14.666666666666666
3.625,0.0
2.7142857142857144,0.0
1.2727272727272727,0.0
4.6,0.0
0.0,0.4
0.0,-5.0
-29.0,-1.2857142857142858
-13.166666666666666,-0.5
-8.0,-0.1111111111111111
-12.777777777777779,-4.6
-1.9,1.2
-9.083333333333334,4.214285714285714
-4.3,0.14285714285714285
-8.875,-3.3333333333333335
-10.857142857142858,-2.4444444444444446
-4.0,-1.75
-1.9090909090909092,10.0
-7.714285714285714,7.1
-13.666666666666666,4.0
-10.0,-3.1
-0.8888888888888888,-4.0
-4.285714285714286,-1.6
1.0,10.333333333333334
-9.5,5.5
-6.0,1.6666666666666667
-11.75,9.125
-15.166666666666666,8.0
1.625,0.4444444444444444
0.2857142857142857,2.0
-12.5,12.625
0.6666666666666666,10.583333333333334
-1.3,8.625
6.375,1.1666666666666667
1.625,10.75
5.142857142857143,11.11111111111111
7.066666666666666,22.666666666666668
3.857142857142857,0.0
-3.25,0.0
-0.4,0.0
13.0,0.0
0.0,-3.3846153846153846
0.0,-4.0
-9.666666666666666,1.0
-1.3333333333333333,7.933333333333334
-12.8,-5.714285714285714
-15.285714285714286,-5.5
-1.0,-2.3333333333333335
-11.88888888888889,7.090909090909091
5.0,4.4
-6.666666666666667,-3.857142857142857
-9.333333333333334,1.9090909090909092
-5.333333333333333,-0.2
-8.727272727272727,1.5
-5.5,8.75
-12.4,1.0
-7.0,-1.25
-14.0,-0.8
-12.714285714285714,4.75
-4.3,11.0
-17.6,3.6666666666666665
-8.8,5.666666666666667
-7.0,5.0
-2.7142857142857144,10.6
10.4,3.0
-4.4,2.1666666666666665
1.8,7.7272727272727275
-6.166666666666667,8.6
-0.1,13.0
0.6666666666666666,10.428571428571429
7.0,15.375
-3.0,0.0
-13.666666666666666,0.0
5.571428571428571,0.0
5.142857142857143,0.0
7.285714285714286,0.0
0.0,0.0
0.0,-3.388888888888889
0.0,-0.5
0.0,0.7857142857142857
0.6666666666666666,-1.5
5.5,-3.0
-10.11111111111111,-0.8823529411764706
-18.5,-4.666666666666667
-14.3,0.5
-5.454545454545454,-0.6666666666666666
-8.333333333333334,-1.25
-6.875,6.3076923076923075
-7.25,9.333333333333334
-17.25,5.875
-8.833333333333334,0.3
-2.6,1.25
-3.9,-1.375
-0.45454545454545453,-6.0
-4.0,-0.8333333333333334
15.0,-0.75
-11.2,9.416666666666666
-12.333333333333334,1.6666666666666667
-8.666666666666666,1.5555555555555556
-5.666666666666667,13.090909090909092
4.75,6.222222222222222
-6.4,4.571428571428571
-3.1666666666666665,8.833333333333334
18.5,9.222222222222221
1.5333333333333334,11.857142857142858
9.833333333333334,7.111111111111111
4.25,-0.5
4.833333333333333,5.5
-2.6363636363636362,11.0
2.5454545454545454,0.0
4.0,0.0
1.3076923076923077,0.0
10.0,0.0
0.0,7.25
0.0,-3.6
-22.0,6.0
-8.333333333333334,3.5
-5.166666666666667,-3.4444444444444446
-2.888888888888889,-3.6
-2.8,-2.2
-7.416666666666667,-0.7142857142857143
-10.2,-4.0
1.125,2.3333333333333335
-11.285714285714286,-2.75
-9.8,5.8
-9.363636363636363,6.875
-3.0,5.666666666666667
-0.8333333333333334,6.0
-3.7142857142857144,-0.8888888888888888
-7.222222222222222,3.25
-9.333333333333334,8.0
6.666666666666667,5.333333333333333
2.5,7.857142857142857
-7.333333333333333,2.3333333333333335
-8.0,9.428571428571429
6.428571428571429,11.0
0.6666666666666666,2.5555555555555554
-3.0,2.090909090909091
-10.0,-4.25
16.0,7.583333333333333
0.2222222222222222,-0.6666666666666666
-2.5714285714285716,-3.1666666666666665
0.125,13.666666666666666
-8.25,9.555555555555555
1.5714285714285714,18.333333333333332
1.75,0.0
7.285714285714286,0.0
-3.4545454545454546,0.0
0.0,0.0
0.0,2.3333333333333335
0.0,1.8
-9.0,2.4166666666666665
4.75,7.1
-3.0,9.11111111111111
-6.0,11.4
-4.6,17.4
2.727272727272727,18.642857142857142
3.6,8.5
7.0,-0.8333333333333334
4.571428571428571,3.6666666666666665
-0.2,1.5
9.727272727272727,11.857142857142858
10.0,11.88888888888889
-9.0,18.0
-0.16666666666666666,2.5555555555555554
8.0,-4.666666666666667
-4.571428571428571,6.6
14.833333333333334,23.8
-3.25,18.5
-4.666666666666667,3.6666666666666665
-2.4285714285714284,5.125
-4.333333333333333,7.25
12.0,9.444444444444445
10.5,2.125
0.0,11.571428571428571
11.0,20.272727272727273
-2.3333333333333335,12.0
12.0,18.4
15.0,19.333333333333332
2.375,18.714285714285715
12.1,18.0
15.833333333333334,0.0
14.25,0.0
14.875,0.0
-12.0,0.0
0.0,-3.2666666666666666
0.0,1.0
-8.0,-4.666666666666667
-0.5,0.0
-8.8,-3.5555555555555554
-16.666666666666668,-2.6
-10.9,-6.0
-11.181818181818182,-0.42857142857142855
-8.6,-1.4285714285714286
-17.285714285714285,-3.2857142857142856
-9.571428571428571,-2.8
-16.4,-1.0
-6.2727272727272725,8.285714285714286
-6.75,2.3333333333333335
-3.8333333333333335,4.5
-10.2,-2.111111111111111
-0.8,-2.0
-7.0,6.2
-4.833333333333333,15.4
-5.0,5.833333333333333
-9.166666666666666,1.3333333333333333
-5.714285714285714,-1.4285714285714286
-10.666666666666666,3.25
5.25,5.333333333333333
1.0,2.111111111111111
-8.5,7.142857142857143
-8.666666666666666,11.307692307692308
-2.8181818181818183,6.0
3.3333333333333335,6.0
2.142857142857143,18.666666666666668
-5.5,7.571428571428571
-4.384615384615385,21.0
3.3333333333333335,0.0
3.75,0.0
-1.0,0.0
-1.0,0.0
0.0,2.4285714285714284
0.0,-3.4
-24.0,-0.21428571428571427
-4.5,4.6
-1.0,0.8
-7.625,-2.1666666666666665
-6.7272727272727275,-1.8
-4.615384615384615,1.2666666666666666
-7.3,-0.875
-0.5,0.5
-5.444444444444445,-3.875
-5.8,4.8
-4.416666666666667,4.285714285714286
-1.5714285714285714,4.9
-5.142857142857143,12.5
-15.428571428571429,-0.3
-9.777777777777779,-1.0
-2.8333333333333335,4.0
14.0,3.4285714285714284
-15.0,5.857142857142857
-1.1428571428571428,12.5
-14.0,9.142857142857142
-18.285714285714285,19.0
2.375,4.333333333333333
9.25,3.0
-2.0,14.5
-3.6666666666666665,16.46153846153846
-1.75,3.8
0.2857142857142857,8.166666666666666
7.222222222222222,23.666666666666668
2.6666666666666665,17.7
10.75,14.333333333333334
12.0,0.0
5.428571428571429,0.0
6.545454545454546,0.0
3.8,0.0
0.0,1.5789473684210527
0.0,-5.0
-9.0,1.6923076923076923
-5.8,5.0
-5.5,4.111111111111111
-5.125,10.4
1.1,2.8333333333333335
-1.9166666666666667,8.285714285714286
3.6,2.4285714285714284
-10.0,6.166666666666667
-3.857142857142857,2.888888888888889
-11.0,2.75
2.5454545454545454,-0.75
0.14285714285714285,9.625
-6.833333333333333,16.5
-11.166666666666666,14.333333333333334
-2.6666666666666665,-0.3333333333333333
-2.5,9.0
2.5,10.5
-1.5,10.833333333333334
6.333333333333333,7.333333333333333
11.571428571428571,-1.5
-5.428571428571429,-0.25
3.375,1.7777777777777777
1.0,9.0
-10.0,10.125
-10.0,8.909090909090908
-2.3,1.1111111111111112
-0.25,15.166666666666666
6.25,20.0
-3.0,16.22222222222222
0.07142857142857142,6.333333333333333
12.571428571428571,0.0
1.3333333333333333,0.0
0.0,0.0
7.5,0.0
0.0,-4.615384615384615
0.0,-6.0
-1.0,6.0
-5.5,-1.0666666666666667
-3.6,3.4285714285714284
-9.833333333333334,-0.6666666666666666
-8.416666666666666,-0.3333333333333333
-4.555555555555555,0.9090909090909091
-4.5,7.0
-15.666666666666666,-4.5
-8.555555555555555,2.3636363636363638
-7.666666666666667,3.0
-7.636363636363637,-1.8
-6.6,-4.25
-10.0,11.714285714285714
-7.833333333333333,4.5
-11.833333333333334,1.6
-9.428571428571429,4.75
-8.3,4.4
-4.6,12.333333333333334
-1.6,12.333333333333334
-11.5,1.875
-2.5714285714285716,0.4
10.0,-2.3333333333333335
8.0,11.166666666666666
-13.0,16.272727272727273
-6.166666666666667,-0.4
-7.6,6.0
6.333333333333333,15.428571428571429
15.5,16.125
-4.5,0.0
1.6666666666666667,0.0
10.571428571428571,0.0
4.714285714285714,0.0
-1.8571428571428572,0.0
0.0,0.0
0.0,-2.235294117647059
0.0,1.5
0.0,1.1428571428571428
-4.666666666666667,1.0
-5.428571428571429,-3.1666666666666665
-5.222222222222222,-2.1176470588235294
-3.2,0.6666666666666666
-7.3,0.8333333333333334
-4.0,6.428571428571429
-2.111111111111111,3.5
-7.25,12.166666666666666
-12.125,3.5
-13.0,0.0
-6.333333333333333,12.0
-0.5,4.5
-3.6666666666666665,7.888888888888889
6.090909090909091,0.75
5.142857142857143,-3.3333333333333335
4.0,9.6
0.5,12.166666666666666
7.428571428571429,-6.5
-7.0,11.875
-0.5,20.8
10.666666666666666,7.111111111111111
-0.16666666666666666,7.375
-1.0,19.666666666666668
17.0,16.5
14.142857142857142,17.357142857142858
17.833333333333332,14.444444444444445
14.25,26.0
17.5,28.0
7.909090909090909,24.071428571428573
12.0,0.0
9.5,0.0
19.615384615384617,0.0
23.0,0.0
0.0,7.05
0.0,2.4
0.0,7.846153846153846
14.5,5.2
-2.1666666666666665,7.25
0.375,1.8
5.7,-0.75
6.166666666666667,13.785714285714286
3.6,2.625
-4.0,8.166666666666666
-1.0,8.25
6.666666666666667,6.6
3.727272727272727,15.375
8.142857142857142,9.666666666666666
-5.833333333333333,24.5
-0.42857142857142855,2.888888888888889
14.333333333333334,-2.0
2.3333333333333335,4.5
5.166666666666667,13.2
-5.25,13.0
-6.5,11.333333333333334
7.428571428571429,8.5
0.16666666666666666,9.666666666666666
11.88888888888889,4.666666666666667
5.666666666666667,14.666666666666666
10.333333333333334,20.625
9.333333333333334,20.727272727272727
7.333333333333333,10.777777777777779
16.142857142857142,23.0
20.625,23.0
14.375,29.22222222222222
14.153846153846153,30.0
24.142857142857142,0.0
19.428571428571427,0.0
25.181818181818183,0.0
22.75,0.0
0.0,-2.0
0.0,0.5
-1.0,0.2727272727272727
-0.5,1.4
-5.4,-2.4444444444444446
-13.333333333333334,-5.25
-8.11111111111111,8.8
-8.1,3.7142857142857144
-4.5,3.142857142857143
-4.428571428571429,2.6666666666666665
-9.333333333333334,-3.5454545454545454
-4.6,3.75
0.45454545454545453,3.142857142857143
2.7142857142857144,7.0
-0.42857142857142855,7.5
-7.2,1.8888888888888888
-5.7,1.6666666666666667
2.4285714285714284,6.2
-3.5,7.8
-7.0,1.0
-7.166666666666667,3.8
0.0,2.5
-11.833333333333334,13.0
5.875,8.666666666666666
-4.833333333333333,-0.625
-3.5,5.857142857142857
-3.0,11.909090909090908
1.9166666666666667,10.0
9.5,0.16666666666666666
-2.5714285714285716,13.333333333333334
-4.25,6.428571428571429
13.3,13.5
-8.833333333333334,0.0
2.0,0.0
-3.3333333333333335,0.0
18.0,0.0
0.0,-1.7857142857142858
0.0,3.4
-15.0,-0.5
-1.75,5.8
-3.25,1.2222222222222223
-8.5,4.2
-3.2,0.2
-4.636363636363637,6.615384615384615
2.4,-0.8571428571428571
-7.428571428571429,-4.0
-2.857142857142857,4.5
-7.8,9.5
0.3,0.8571428571428571
-6.625,4.875
0.16666666666666666,13.0
-6.0,5.375
-5.0,-7.666666666666667
3.4285714285714284,12.4
10.333333333333334,11.0
9.333333333333334,3.1666666666666665
-4.4,14.666666666666666
-11.571428571428571,1.2857142857142858
1.1666666666666667,0.5
7.875,3.7777777777777777
4.333333333333333,-2.7777777777777777
-2.5,4.857142857142857
3.3333333333333335,13.461538461538462
-3.4545454545454546,12.833333333333334
6.833333333333333,14.0
-4.285714285714286,17.0
-2.875,3.7142857142857144
1.7692307692307692,26.0
14.666666666666666,0.0
8.0,0.0
6.555555555555555,0.0
-1.0,0.0
0.0,-5.238095238095238
0.0,-5.0
-31.0,-1.2857142857142858
-15.333333333333334,2.3
-9.333333333333334,-2.7777777777777777
-17.75,-2.2
-12.181818181818182,-3.5
-10.416666666666666,3.3333333333333335
-3.1,0.5714285714285714
-12.555555555555555,-2.5
-5.0,3.2222222222222223
-10.5,4.4
-4.0,1.8571428571428572
-11.571428571428571,5.1
-6.0,-4.5
-2.7142857142857144,3.888888888888889
-1.3333333333333333,9.333333333333334
-6.142857142857143,8.333333333333334
1.8,14.428571428571429
-3.0,11.428571428571429
7.285714285714286,5.714285714285714
-12.428571428571429,-1.5714285714285714
-1.6666666666666667,17.0
5.8,9.777777777777779
-1.625,16.444444444444443
-10.5,15.666666666666666
11.333333333333334,19.666666666666668
8.2,11.0
0.7142857142857143,13.166666666666666
18.125,18.25
4.714285714285714,24.818181818181817
13.6,23.333333333333332
6.428571428571429,0.0
15.857142857142858,0.0
13.166666666666666,0.0
14.0,0.0
0.0,-0.95
0.0,-2.8
-17.0,2.6153846153846154
